CD,LOCALIZAÇÃO,ALIMENTADOR,TOTAL CLIENTES,TOTAL POTENCIA,GPS - BT
TOS1616,"https://www.google.com/maps/place/-7.24252593,-39.16484375",BBL01M7,51,45,"-7.24252593,-39.16484375"
TOS1627,"https://www.google.com/maps/place/-7.13786404,-39.0573876",MLG01Y5,0,10,"-7.13786404,-39.0573876"
TOS1629,"https://www.google.com/maps/place/-7.12822357,-38.96920547",MLG01Y5,0,10,"-7.12822357,-38.96920547"
TOS1631,"https://www.google.com/maps/place/-7.12715622,-38.97031947",MLG01Y5,2,10,"-7.12715622,-38.97031947"
TOS1636,"https://www.google.com/maps/place/-7.23200658,-38.96232315",MLG01Y5,0,45,"-7.23200658,-38.96232315"
TOS1637,"https://www.google.com/maps/place/-7.2366742,-38.96170678",MLG01Y5,0,15,"-7.2366742,-38.96170678"
TOS1639,"https://www.google.com/maps/place/-7.24137769,-38.9577297",MLG01Y5,2,15,"-7.24137769,-38.9577297"
TOS1641,"https://www.google.com/maps/place/-7.20861344,-38.95670923",MLG01Y5,1,15,"-7.20861344,-38.95670923"
TOS1648,"https://www.google.com/maps/place/-7.30334317,-38.97622387",MLG01Y5,2,45,"-7.30334317,-38.97622387"
TOS1657,"https://www.google.com/maps/place/-7.25179434,-39.14892194",BBL01M7,7,45,"-7.25179434,-39.14892194"
TOS1671,"https://www.google.com/maps/place/-7.25060538,-39.03189239",MLG01Y5,1,10,"-7.25060538,-39.03189239"
TOS1673,"https://www.google.com/maps/place/-7.25847893,-39.14978472",BBL01M7,6,45,"-7.25847893,-39.14978472"
TOS1675,"https://www.google.com/maps/place/-7.1505912,-39.06070393",MLG01Y5,0,10,"-7.1505912,-39.06070393"
TOS1677,"https://www.google.com/maps/place/-7.14921595,-39.06279584",MLG01Y5,0,10,"-7.14921595,-39.06279584"
TOS1679,"https://www.google.com/maps/place/-7.14480126,-39.06491449",MLG01Y5,4,10,"-7.14480126,-39.06491449"
TOS1681,"https://www.google.com/maps/place/-7.14129232,-39.05831179",MLG01Y5,0,10,"-7.14129232,-39.05831179"
TOS1683,"https://www.google.com/maps/place/-7.13875999,-39.05402776",MLG01Y5,2,10,"-7.13875999,-39.05402776"
TOS1686,"https://www.google.com/maps/place/-7.1442064,-39.04687369",MLG01Y5,8,10,"-7.1442064,-39.04687369"
TOS1687,"https://www.google.com/maps/place/-7.14480401,-39.04065187",MLG01Y5,3,10,"-7.14480401,-39.04065187"
TOS1689,"https://www.google.com/maps/place/-7.14113067,-39.04802356",MLG01Y5,2,10,"-7.14113067,-39.04802356"
TOS1690,"https://www.google.com/maps/place/-7.13906841,-39.0460128",MLG01Y5,0,5,"-7.13906841,-39.0460128"
TOS1691,"https://www.google.com/maps/place/-7.13678885,-39.0459039",MLG01Y5,9,10,"-7.13678885,-39.0459039"
TOS1693,"https://www.google.com/maps/place/-7.13436435,-39.04788701",MLG01Y5,0,10,"-7.13436435,-39.04788701"
TOS1695,"https://www.google.com/maps/place/-7.13139737,-39.04706258",MLG01Y5,7,10,"-7.13139737,-39.04706258"
TOS1696,"https://www.google.com/maps/place/-7.13232019,-39.04572233",MLG01Y5,9,10,"-7.13232019,-39.04572233"
TOS1698,"https://www.google.com/maps/place/-7.1348081,-39.04274302",MLG01Y5,7,10,"-7.1348081,-39.04274302"
TOS1710,"https://www.google.com/maps/place/-7.24494841,-39.14340303",MLG01Y5,315,75,"-7.24494841,-39.14340303"
TOS1742,"https://www.google.com/maps/place/-7.19714401,-39.09781915",MLG01Y5,0,5,"-7.19714401,-39.09781915"
TOS1744,"https://www.google.com/maps/place/-7.19660032,-39.10213046",MLG01Y5,1,10,"-7.19660032,-39.10213046"
TOS1745,"https://www.google.com/maps/place/-7.20288666,-39.10455933",MLG01Y5,3,15,"-7.20288666,-39.10455933"
TOS1748,"https://www.google.com/maps/place/-7.21306042,-39.11635509",MLG01Y5,6,45,"-7.21306042,-39.11635509"
TOS1749,"https://www.google.com/maps/place/-7.21566475,-39.11977967",MLG01Y5,1,10,"-7.21566475,-39.11977967"
TOS1751,"https://www.google.com/maps/place/-7.20347178,-39.11643417",MLG01Y5,0,10,"-7.20347178,-39.11643417"
TOS1753,"https://www.google.com/maps/place/-7.20480078,-39.11931488",MLG01Y5,1,10,"-7.20480078,-39.11931488"
TOS1754,"https://www.google.com/maps/place/-7.20156279,-39.11764742",MLG01Y5,3,5,"-7.20156279,-39.11764742"
TOS1756,"https://www.google.com/maps/place/-7.19443514,-39.11572538",MLG01Y5,0,5,"-7.19443514,-39.11572538"
TOS1757,"https://www.google.com/maps/place/-7.19350226,-39.12019957",MLG01Y5,0,5,"-7.19350226,-39.12019957"
TOS7350,"https://www.google.com/maps/place/-7.24296655,-39.14598409",MLG01Y5,2,30,"-7.24296655,-39.14598409"
TOS0364,"https://www.google.com/maps/place/-7.28295328,-39.03315389",MLG01Y5,19,45,"-7.28295328,-39.03315389"
TOS0367,"https://www.google.com/maps/place/-7.29498407,-39.03578205",MLG01Y5,154,75,"-7.29498407,-39.03578205"
TOS0370,"https://www.google.com/maps/place/-7.29570743,-39.03952372",MLG01Y5,47,10,"-7.29570743,-39.03952372"
TOS0371,"https://www.google.com/maps/place/-7.30162324,-39.04141771",MLG01Y5,4,10,"-7.30162324,-39.04141771"
TOS0373,"https://www.google.com/maps/place/-7.2927671,-39.04414383",MLG01Y5,1,5,"-7.2927671,-39.04414383"
TOS0374,"https://www.google.com/maps/place/-7.29341846,-39.04355502",MLG01Y5,13,10,"-7.29341846,-39.04355502"
TOS0376,"https://www.google.com/maps/place/-7.29026065,-39.05128246",MLG01Y5,7,15,"-7.29026065,-39.05128246"
TOS0379,"https://www.google.com/maps/place/-7.28057022,-39.06893793",MLG01Y5,1,15,"-7.28057022,-39.06893793"
TOS0382,"https://www.google.com/maps/place/-7.27421069,-39.07084845",MLG01Y5,9,30,"-7.27421069,-39.07084845"
TOS0385,"https://www.google.com/maps/place/-7.27150489,-39.07757895",MLG01Y5,2,30,"-7.27150489,-39.07757895"
TOS0387,"https://www.google.com/maps/place/-7.26769497,-39.08651956",MLG01Y5,26,5,"-7.26769497,-39.08651956"
TOS0389,"https://www.google.com/maps/place/-7.26423927,-39.08748821",MLG01Y5,39,15,"-7.26423927,-39.08748821"
TOS0391,"https://www.google.com/maps/place/-7.25913723,-39.08841123",MLG01Y5,50,15,"-7.25913723,-39.08841123"
TOS0392,"https://www.google.com/maps/place/-7.25592524,-39.09203412",MLG01Y5,3,10,"-7.25592524,-39.09203412"
TOS0394,"https://www.google.com/maps/place/-7.26012264,-39.09139179",MLG01Y5,81,45,"-7.26012264,-39.09139179"
TOS0399,"https://www.google.com/maps/place/-7.25162828,-39.09291195",MLG01Y5,9,45,"-7.25162828,-39.09291195"
TOS0401,"https://www.google.com/maps/place/-7.25074225,-39.09061992",MLG01Y5,0,15,"-7.25074225,-39.09061992"
TOS0403,"https://www.google.com/maps/place/-7.24826326,-39.09271197",MLG01Y5,7,10,"-7.24826326,-39.09271197"
TOS0404,"https://www.google.com/maps/place/-7.24784752,-39.09090922",MLG01Y5,6,15,"-7.24784752,-39.09090922"
TOS0405,"https://www.google.com/maps/place/-7.23863769,-39.09646927",MLG01Y5,0,10,"-7.23863769,-39.09646927"
TOS0408,"https://www.google.com/maps/place/-7.2357615,-39.09460263",MLG01Y5,1,30,"-7.2357615,-39.09460263"
TOS0409,"https://www.google.com/maps/place/-7.23309417,-39.08863263",MLG01Y5,1,10,"-7.23309417,-39.08863263"
TOS0410,"https://www.google.com/maps/place/-7.22931386,-39.0840303",MLG01Y5,6,5,"-7.22931386,-39.0840303"
TOS0412,"https://www.google.com/maps/place/-7.26586255,-39.06282993",MLG01Y5,4,30,"-7.26586255,-39.06282993"
TOS0415,"https://www.google.com/maps/place/-7.26232547,-39.06390746",MLG01Y5,0,5,"-7.26232547,-39.06390746"
TOS0416,"https://www.google.com/maps/place/-7.26100425,-39.06753989",MLG01Y5,2,10,"-7.26100425,-39.06753989"
TOS0418,"https://www.google.com/maps/place/-7.27275681,-39.05235852",MLG01Y5,22,10,"-7.27275681,-39.05235852"
TOS0419,"https://www.google.com/maps/place/-7.27107505,-39.0451654",MLG01Y5,2,10,"-7.27107505,-39.0451654"
TOS0420,"https://www.google.com/maps/place/-7.25112036,-39.0400362",MLG01Y5,19,15,"-7.25112036,-39.0400362"
TOS0422,"https://www.google.com/maps/place/-7.24697667,-39.0472465",MLG01Y5,40,5,"-7.24697667,-39.0472465"
TOS0423,"https://www.google.com/maps/place/-7.24530264,-39.05220138",MLG01Y5,43,15,"-7.24530264,-39.05220138"
TOS0425,"https://www.google.com/maps/place/-7.24407194,-39.05616889",MLG01Y5,1,15,"-7.24407194,-39.05616889"
TOS0426,"https://www.google.com/maps/place/-7.24295877,-39.06026321",MLG01Y5,27,45,"-7.24295877,-39.06026321"
TOS0427,"https://www.google.com/maps/place/-7.24085067,-39.06334282",MLG01Y5,5,45,"-7.24085067,-39.06334282"
TOS0428,"https://www.google.com/maps/place/-7.23691491,-39.06892226",MLG01Y5,0,30,"-7.23691491,-39.06892226"
TOS0431,"https://www.google.com/maps/place/-7.22836594,-39.07299718",MLG01Y5,23,10,"-7.22836594,-39.07299718"
TOS0434,"https://www.google.com/maps/place/-7.22760581,-39.07472718",MLG01Y5,7,5,"-7.22760581,-39.07472718"
TOS0435,"https://www.google.com/maps/place/-7.22529941,-39.07288799",MLG01Y5,25,15,"-7.22529941,-39.07288799"
TOS0437,"https://www.google.com/maps/place/-7.22496447,-39.07440066",MLG01Y5,12,5,"-7.22496447,-39.07440066"
TOS0439,"https://www.google.com/maps/place/-7.22401469,-39.07413782",MLG01Y5,6,10,"-7.22401469,-39.07413782"
TOS0440,"https://www.google.com/maps/place/-7.22701728,-39.07796993",MLG01Y5,13,15,"-7.22701728,-39.07796993"
TOS0443,"https://www.google.com/maps/place/-7.22170831,-39.07216277",MLG01Y5,16,5,"-7.22170831,-39.07216277"
TOS0444,"https://www.google.com/maps/place/-7.21704969,-39.07210769",MLG01Y5,10,30,"-7.21704969,-39.07210769"
TOS0445,"https://www.google.com/maps/place/-7.21324098,-39.07461614",MLG01Y5,1,15,"-7.21324098,-39.07461614"
TOS0447,"https://www.google.com/maps/place/-7.21184792,-39.07457063",MLG01Y5,0,15,"-7.21184792,-39.07457063"
TOS0448,"https://www.google.com/maps/place/-7.21362137,-39.07169048",MLG01Y5,17,75,"-7.21362137,-39.07169048"
TOS0450,"https://www.google.com/maps/place/-7.2093513,-39.07436189",MLG01Y5,10,45,"-7.2093513,-39.07436189"
TOS0451,"https://www.google.com/maps/place/-7.20431314,-39.07187018",MLG01Y5,0,5,"-7.20431314,-39.07187018"
TOS0454,"https://www.google.com/maps/place/-7.19810828,-39.06780233",MLG01Y5,18,45,"-7.19810828,-39.06780233"
TOS0455,"https://www.google.com/maps/place/-7.19117159,-39.05670585",MLG01Y5,9,45,"-7.19117159,-39.05670585"
TOS0457,"https://www.google.com/maps/place/-7.20570527,-39.07763116",MLG01Y5,1,30,"-7.20570527,-39.07763116"
TOS0458,"https://www.google.com/maps/place/-7.22163513,-39.07713567",MLG01Y5,2,75,"-7.22163513,-39.07713567"
TOS0461,"https://www.google.com/maps/place/-7.19537323,-39.08685004",MLG01Y5,21,10,"-7.19537323,-39.08685004"
TOS0462,"https://www.google.com/maps/place/-7.19472164,-39.0883263",MLG01Y5,26,45,"-7.19472164,-39.0883263"
TOS0463,"https://www.google.com/maps/place/-7.19303794,-39.09420432",MLG01Y5,67,15,"-7.19303794,-39.09420432"
TOS0465,"https://www.google.com/maps/place/-7.18653536,-39.08703857",MLG01Y5,84,45,"-7.18653536,-39.08703857"
TOS0467,"https://www.google.com/maps/place/-7.18416612,-39.08282645",MLG01Y5,16,15,"-7.18416612,-39.08282645"
TOS0468,"https://www.google.com/maps/place/-7.18092795,-39.08139481",MLG01Y5,5,10,"-7.18092795,-39.08139481"
TOS0470,"https://www.google.com/maps/place/-7.1786862,-39.07156728",MLG01Y5,7,10,"-7.1786862,-39.07156728"
TOS0471,"https://www.google.com/maps/place/-7.17366597,-39.07002679",MLG01Y5,1,45,"-7.17366597,-39.07002679"
TOS0472,"https://www.google.com/maps/place/-7.16870061,-39.06423857",MLG01Y5,1,10,"-7.16870061,-39.06423857"
TOS0473,"https://www.google.com/maps/place/-7.16764237,-39.06328743",MLG01Y5,0,5,"-7.16764237,-39.06328743"
TOS0474,"https://www.google.com/maps/place/-7.16559825,-39.06143046",MLG01Y5,0,5,"-7.16559825,-39.06143046"
TOS0475,"https://www.google.com/maps/place/-7.1590136,-39.05541582",MLG01Y5,20,15,"-7.1590136,-39.05541582"
TOS0477,"https://www.google.com/maps/place/-7.16328259,-39.06078711",MLG01Y5,2,15,"-7.16328259,-39.06078711"
TOS0484,"https://www.google.com/maps/place/-7.2533383,-39.12868525",MLG01Y5,37,15,"-7.2533383,-39.12868525"
TOS0485,"https://www.google.com/maps/place/-7.25082118,-39.13685546",MLG01Y5,332,113,"-7.25082118,-39.13685546"
TOS0487,"https://www.google.com/maps/place/-7.25071242,-39.13755295",MLG01Y5,1,45,"-7.25071242,-39.13755295"
TOS0488,"https://www.google.com/maps/place/-7.25093848,-39.13783384",MLG01Y5,357,113,"-7.25093848,-39.13783384"
TOS0489,"https://www.google.com/maps/place/-7.25031399,-39.13888445",MLG01Y5,253,45,"-7.25031399,-39.13888445"
TOS0495,"https://www.google.com/maps/place/-7.24825127,-39.13976251",MLG01Y5,512,75,"-7.24825127,-39.13976251"
TOS0496,"https://www.google.com/maps/place/-7.24823255,-39.14181881",MLG01Y5,214,150,"-7.24823255,-39.14181881"
TOS0497,"https://www.google.com/maps/place/-7.24964323,-39.14333205",BBL01M7,125,113,"-7.24964323,-39.14333205"
TOS0500,"https://www.google.com/maps/place/-7.24976046,-39.14446441",BBL01M7,1,30,"-7.24976046,-39.14446441"
TOS0501,"https://www.google.com/maps/place/-7.24967886,-39.1450532",BBL01M7,133,113,"-7.24967886,-39.1450532"
TOS0506,"https://www.google.com/maps/place/-7.24837642,-39.1445455",MLG01Y5,143,75,"-7.24837642,-39.1445455"
TOS0508,"https://www.google.com/maps/place/-7.24792469,-39.14278799",MLG01Y5,170,75,"-7.24792469,-39.14278799"
TOS0510,"https://www.google.com/maps/place/-7.24724554,-39.14503431",MLG01Y5,43,75,"-7.24724554,-39.14503431"
TOS0514,"https://www.google.com/maps/place/-7.24427957,-39.14164547",MLG01Y5,1,75,"-7.24427957,-39.14164547"
TOS0517,"https://www.google.com/maps/place/-7.24385501,-39.13970681",MLG01Y5,2,45,"-7.24385501,-39.13970681"
TOS0518,"https://www.google.com/maps/place/-7.2416578,-39.13662624",MLG01Y5,0,10,"-7.2416578,-39.13662624"
TOS0520,"https://www.google.com/maps/place/-7.23303802,-39.13354383",MLG01Y5,2,30,"-7.23303802,-39.13354383"
TOS0523,"https://www.google.com/maps/place/-7.242008,-39.14501452",MLG01Y5,13,150,"-7.242008,-39.14501452"
TOS0530,"https://www.google.com/maps/place/-7.25058287,-39.14684711",BBL01M7,109,75,"-7.25058287,-39.14684711"
TOS0532,"https://www.google.com/maps/place/-7.24910842,-39.14680134",BBL01M7,107,45,"-7.24910842,-39.14680134"
TOS0533,"https://www.google.com/maps/place/-7.24962371,-39.14779795",BBL01M7,208,113,"-7.24962371,-39.14779795"
TOS0535,"https://www.google.com/maps/place/-7.30004175,-38.98299164",MLG01Y5,297,75,"-7.30004175,-38.98299164"
TOS0536,"https://www.google.com/maps/place/-7.24926927,-39.15279821",BBL01M7,63,45,"-7.24926927,-39.15279821"
TOS0538,"https://www.google.com/maps/place/-7.24848016,-39.15901216",BBL01M7,143,113,"-7.24848016,-39.15901216"
TOS0541,"https://www.google.com/maps/place/-7.25096889,-39.18026466",BBL01M7,2,15,"-7.25096889,-39.18026466"
TOS0543,"https://www.google.com/maps/place/-7.24752042,-39.16152106",BBL01M7,1,30,"-7.24752042,-39.16152106"
TOS0545,"https://www.google.com/maps/place/-7.24709716,-39.15608575",BBL01M7,130,75,"-7.24709716,-39.15608575"
TOS0546,"https://www.google.com/maps/place/-7.24391356,-39.15449941",BBL01M7,14,10,"-7.24391356,-39.15449941"
TOS0549,"https://www.google.com/maps/place/-7.24575778,-39.15779736",BBL01M7,262,150,"-7.24575778,-39.15779736"
TOS0550,"https://www.google.com/maps/place/-7.24648977,-39.15987203",BBL01M7,1,113,"-7.24648977,-39.15987203"
TOS0551,"https://www.google.com/maps/place/-7.25331082,-39.15846127",BBL01M7,0,15,"-7.25331082,-39.15846127"
TOS0552,"https://www.google.com/maps/place/-7.25491998,-39.16131534",BBL01M7,5,30,"-7.25491998,-39.16131534"
TOS0555,"https://www.google.com/maps/place/-7.25292597,-39.1461594",BBL01M7,25,45,"-7.25292597,-39.1461594"
TOS0557,"https://www.google.com/maps/place/-7.25367718,-39.14486424",BBL01M7,1,75,"-7.25367718,-39.14486424"
TOS0559,"https://www.google.com/maps/place/-7.25613707,-39.14667678",BBL01M7,158,45,"-7.25613707,-39.14667678"
TOS0560,"https://www.google.com/maps/place/-7.25999822,-39.15102628",BBL01M7,0,45,"-7.25999822,-39.15102628"
TOS0562,"https://www.google.com/maps/place/-7.25217736,-39.13914772",BBL01M7,6,45,"-7.25217736,-39.13914772"
TOS0572,"https://www.google.com/maps/place/-7.25398646,-39.13936569",BBL01M7,3,180,"-7.25398646,-39.13936569"
TOS0575,"https://www.google.com/maps/place/-7.26186122,-39.15234044",BBL01M7,2,10,"-7.26186122,-39.15234044"
TOS0623,"https://www.google.com/maps/place/-7.24790132,-39.15874926",BBL01M7,6,10,"-7.24790132,-39.15874926"
TOS1087,"https://www.google.com/maps/place/-7.30941117,-38.95373693",MLG01Y5,329,75,"-7.30941117,-38.95373693"
TOS1090,"https://www.google.com/maps/place/-7.25786533,-39.14509205",BBL01M7,246,45,"-7.25786533,-39.14509205"
TOS1125,"https://www.google.com/maps/place/-7.34157064,-38.97212646",MLG01Y5,3,45,"-7.34157064,-38.97212646"
TOS1126,"https://www.google.com/maps/place/-7.25234037,-39.13854084",BBL01M7,1,75,"-7.25234037,-39.13854084"
TOS1127,"https://www.google.com/maps/place/-7.25320869,-39.13878569",BBL01M7,2,113,"-7.25320869,-39.13878569"
TOS0050,"https://www.google.com/maps/place/-7.22778373,-39.00324864",MLG01Y5,8,5,"-7.22778373,-39.00324864"
TOS0089,"https://www.google.com/maps/place/-7.25662569,-39.14624212",BBL01M7,72,45,"-7.25662569,-39.14624212"
TOS0117,"https://www.google.com/maps/place/-7.30755557,-38.94322771",MLG01Y5,365,75,"-7.30755557,-38.94322771"
TOS0119,"https://www.google.com/maps/place/-7.30599987,-38.94476808",MLG01Y5,238,75,"-7.30599987,-38.94476808"
TOS0121,"https://www.google.com/maps/place/-7.3069951,-38.94627189",MLG01Y5,422,113,"-7.3069951,-38.94627189"
TOS0123,"https://www.google.com/maps/place/-7.30525842,-38.94726867",MLG01Y5,2,10,"-7.30525842,-38.94726867"
TOS0125,"https://www.google.com/maps/place/-7.30135997,-38.9499961",MLG01Y5,3,10,"-7.30135997,-38.9499961"
TOS0127,"https://www.google.com/maps/place/-7.30780067,-38.95056615",MLG01Y5,183,45,"-7.30780067,-38.95056615"
TOS0130,"https://www.google.com/maps/place/-7.30976372,-38.95148098",MLG01Y5,156,45,"-7.30976372,-38.95148098"
TOS0135,"https://www.google.com/maps/place/-7.31197201,-38.96301403",MLG01Y5,40,30,"-7.31197201,-38.96301403"
TOS0138,"https://www.google.com/maps/place/-7.31085016,-38.96105719",MLG01Y5,0,30,"-7.31085016,-38.96105719"
TOS0140,"https://www.google.com/maps/place/-7.30720505,-38.96548776",MLG01Y5,39,30,"-7.30720505,-38.96548776"
TOS0141,"https://www.google.com/maps/place/-7.30511587,-38.97134961",MLG01Y5,6,45,"-7.30511587,-38.97134961"
TOS0146,"https://www.google.com/maps/place/-7.3336261,-38.94679418",MLG01Y5,7,30,"-7.3336261,-38.94679418"
TOS0147,"https://www.google.com/maps/place/-7.3336627,-38.95041832",MLG01Y5,1,3,"-7.3336627,-38.95041832"
TOS1141,"https://www.google.com/maps/place/-7.27803309,-38.98046495",MLG01Y5,89,15,"-7.27803309,-38.98046495"
TOS1150,"https://www.google.com/maps/place/-7.24128887,-38.98217862",MLG01Y5,23,30,"-7.24128887,-38.98217862"
TOS1152,"https://www.google.com/maps/place/-7.23830363,-38.97989601",MLG01Y5,12,15,"-7.23830363,-38.97989601"
TOS1170,"https://www.google.com/maps/place/-7.24719,-39.14896572",MLG01Y5,2,15,"-7.24719,-39.14896572"
TOS1173,"https://www.google.com/maps/place/-7.22140266,-38.94193422",MLG01Y5,13,45,"-7.22140266,-38.94193422"
TOS1174,"https://www.google.com/maps/place/-7.22139276,-38.93559354",MLG01Y5,0,10,"-7.22139276,-38.93559354"
TOS1176,"https://www.google.com/maps/place/-7.21555824,-38.93609256",MLG01Y5,4,5,"-7.21555824,-38.93609256"
TOS1178,"https://www.google.com/maps/place/-7.21606408,-38.93109247",MLG01Y5,0,5,"-7.21606408,-38.93109247"
TOS1180,"https://www.google.com/maps/place/-7.21182173,-38.93218913",MLG01Y5,1,5,"-7.21182173,-38.93218913"
TOS1181,"https://www.google.com/maps/place/-7.21177565,-38.92672721",MLG01Y5,0,5,"-7.21177565,-38.92672721"
TOS1183,"https://www.google.com/maps/place/-7.20820126,-38.91923695",MLG01Y5,3,5,"-7.20820126,-38.91923695"
TOS1184,"https://www.google.com/maps/place/-7.20226738,-38.92040645",MLG01Y5,12,15,"-7.20226738,-38.92040645"
TOS1186,"https://www.google.com/maps/place/-7.24956172,-39.14361284",BBL01M7,1,75,"-7.24956172,-39.14361284"
TOS1189,"https://www.google.com/maps/place/-7.2820505,-39.0877453",MLG01Y5,1,5,"-7.2820505,-39.0877453"
TOS1190,"https://www.google.com/maps/place/-7.28428453,-39.08924053",MLG01Y5,2,5,"-7.28428453,-39.08924053"
TOS0148,"https://www.google.com/maps/place/-7.3346853,-38.95433229",MLG01Y5,8,15,"-7.3346853,-38.95433229"
TOS0150,"https://www.google.com/maps/place/-7.33015442,-38.96656416",MLG01Y5,38,15,"-7.33015442,-38.96656416"
TOS0154,"https://www.google.com/maps/place/-7.32394016,-38.96974474",MLG01Y5,4,15,"-7.32394016,-38.96974474"
TOS0157,"https://www.google.com/maps/place/-7.32963009,-38.97124836",MLG01Y5,2,15,"-7.32963009,-38.97124836"
TOS0160,"https://www.google.com/maps/place/-7.32591265,-38.97819778",MLG01Y5,4,30,"-7.32591265,-38.97819778"
TOS0161,"https://www.google.com/maps/place/-7.34601216,-38.97242518",MLG01Y5,2,15,"-7.34601216,-38.97242518"
TOS0163,"https://www.google.com/maps/place/-7.35360147,-38.97020482",MLG01Y5,0,15,"-7.35360147,-38.97020482"
TOS0164,"https://www.google.com/maps/place/-7.35961723,-38.9748164",MLG01Y5,1,15,"-7.35961723,-38.9748164"
TOS0189,"https://www.google.com/maps/place/-7.32493258,-38.94292652",MLG01Y5,0,15,"-7.32493258,-38.94292652"
TOS0198,"https://www.google.com/maps/place/-7.31514804,-38.977093",MLG01Y5,1,3,"-7.31514804,-38.977093"
TOS0201,"https://www.google.com/maps/place/-7.3140714,-38.9736412",MLG01Y5,0,15,"-7.3140714,-38.9736412"
TOS0202,"https://www.google.com/maps/place/-7.30942203,-38.97708423",MLG01Y5,0,15,"-7.30942203,-38.97708423"
TOS0203,"https://www.google.com/maps/place/-7.31399937,-38.98019157",MLG01Y5,2,15,"-7.31399937,-38.98019157"
TOS0204,"https://www.google.com/maps/place/-7.30764037,-38.98621665",MLG01Y5,5,3,"-7.30764037,-38.98621665"
TOS0208,"https://www.google.com/maps/place/-7.30148918,-38.98575479",MLG01Y5,1,30,"-7.30148918,-38.98575479"
TOS0211,"https://www.google.com/maps/place/-7.29865767,-38.98136095",MLG01Y5,118,45,"-7.29865767,-38.98136095"
TOS0214,"https://www.google.com/maps/place/-7.29178301,-38.98630774",MLG01Y5,12,30,"-7.29178301,-38.98630774"
